Post ID,Blog Name,Post Type,Tags,Post Summary,Label
744061933709410304,filmaticbby,text,"['wild things', 'john mcnaughton', 'cinematography', 'jeffrey l kimball', 'american cinema', 'denise richards', '1990s']",Wild Things (1998) dir. John McNaughton,0
744057512684404736,keepingupwithjakubgierszal,text,"['jakub gierszał', 'polish actor', 'jakub gierszal', 'cinematography', 'polish cinema', 'actor', 'cinema', 'film awards']",Jakub Gierszał at Polish Film Awards ORŁY 2024 🦅✨,0
744057145128026112,mariwatchesmovies,text,"['cinema', 'film', 'cinematography', 'screencaps', 'movies', 'film stills', 'hlynur pálmason', 'maria von hausswolff', 'godland', 'vanskabte land', 'elliott crosset hove']","Godland (2022) | Vanskabte land (2022)
dir. Hlynur Pálmason
cine. Maria von Hausswolff",0
744057067725357056,mariwatchesmovies,text,"['cinema', 'film', 'cinematography', 'screencaps', 'movies', 'film stills', 'godland', 'vanskabte land', 'hlynur pálmason', 'maria von hausswolff', 'elliott crosset hove', 'vic carmen son']","Godland (2022) | Vanskabte land (2022)
dir. Hlynur Pálmason
cine. Maria von Hausswolff",0
744056936282128384,mariwatchesmovies,text,"['cinema', 'film', 'cinematography', 'screencaps', 'movies', 'film stills', 'Godland', 'Maria von Hausswolff', 'Vanskabte land', 'elliott crosset hove']","Godland (2022) | Vanskabte land (2022)
dir. Hlynur Pálmason
cine. Maria von Hausswolff",0
744046527383764992,principiumindividuationis777,text,"['Mark Margolis', 'Hector Salamanca', 'Breaking Bad', 'television', 'cinematography']",,0
744044295868301312,awardswatcherik,text,"['2024 oscar predictions', '2024 oscars', 'asc awards', 'best cinematography', 'cinematography', 'Hoyte van Hoytema', 'oppenheimer']",FINAL 2024 Oscar Predictions: CINEMATOGRAPHY,0
744043724892487680,onyx-collective,text,"['Reasonable Doubt', 'Cinematography', 'Color Palette', 'Emayatzy Corinealdi', 'Visual Storytelling']",The soft hues and rich tones 😘🤌🏾,0
744034585886801920,mastercontrol,text,"['cinema', 'cinematography']","""Frankly, I hate dialogue. Dialogue is for theatre and television. I don’t remember movies because of a good line. I remember...",0
743980237931610112,oszmar1,text,"['photography', 'photooftheday', 'photoshoot', 'cinematography', 'photographers on tumblr', 'digital photography']",,0
743972981272920064,miguelcmblog,text,"['cinematography', 'cinema', 'cine', 'cartelera', 'cinephile', 'estrenos']",Crítica de 'Dream Scenario',0
743964414038999040,pearl-bay,text,"['cinema', 'movies', 'the love witch', 'cinematography', 'caption', 'film stills', 'film quotes']",The Love Witch (2016),0
743958056427257856,iamraylitsala,text,"['filmphotography', 'lifestyle', 'moody aesthetic', 'ray litsala', 'cinematography']","another story about disappointment on 35mm  film.
Un jour tout est rose, un jour tout est noir.",0
743946816752697344,mother-lee,text,"['atonement', '2007', 'films', 'cinematography', 'green', 'rural england', 'joe wright', 'keira knightley', 'james mcavoy', 'saoirse ronan', 'film scenes', 'photography', 'summer aesthetic']",atonement (2007),0
743946531948855296,augustheir,text,"['tales from the crypt: demon knight', 'tales from the crypt', 'ernest r. dickerson', 'rick bota', 'cinematography', 'film stills', 'film screencaps']","Tales from the Crypt: Demon Knight (1995) dir. Ernest R. Dickerson, cinematography by Rick Bota",0
744073266648465408,appealingtonobody,text,['graphic design'],,0
744072939945771008,loversinathunderstorm,text,"['lofi', 'music', 'graphic design', 'lofihiphop', 'lovers', 'music producer', 'music video', 'artists on tumblr', 'rap', 'new music', 'nintendo', 'kirby oc', 'kirby fanart', 'golden girls', 'intro post', 'retro aesthetic', 'retro gaming', 'betty white', 'original art', 'asthetic', 'new artist', 'digital art', 'neon art', 'art', 'my art', 'artwork', 'lofi aesthetic', 'neon aesthetic']",Thank you for being a friend!,0
744072372190085120,bhumble01,text,"['graphic design', 'art', 'black entrepreneurship', 'digital art', 'fashion', 'black women', 'black', 'design', 'findyourthing', 'beautiful women', 'women', 'blackexcellence', 'black artists on tumblr']",Get Blessed/ Motivational Slides,0
744071994785529856,loversinathunderstorm,text,"['music', 'lofi', 'graphic design', 'lofihiphop', 'lovers', 'music producer', 'rap', 'music video', 'artists on tumblr', 'new music', 'kirby', 'kracko', 'neon aesthetic', 'new artist', 'nintendo', 'kirby series', 'kirby fanart', 'kirby oc', 'kirby and the forgotten land']",Draw me closely..,0
744070996965916672,martino5000,text,"['argentina', 'graphic design', 'estilismo', 'styling', 'moda']",production about love for argentina with @burbujjo,0
744070327901028352,left-hand-of-dorkness,text,"['devastating', 'graphic design', 'graphic design is not my passion']",,0
744069173993472000,bdragon1727,text,"['game design', 'pixel art', 'graphic design', 'pixel', 'pixel sprite', 'pixel graphics', 'aseprite', 'pixel gif']","Pixel Frames, Buttons, Panels Part 1A
Download More and Free:
https://bdragon1727.itch.io/",0
744068694909583360,camouflagedlove,text,"['detroit become human', 'graphic design', 'still new to it', 'posters', 'dbh connor', 'dbh markus', 'dbh kara']",Please Do Not Repost Without At Least @'ing me,0
744066421768716288,artisthewolf,text,"['Alex Valentina', 'art', 'digital art', 'graphic design', 'visual art', '3d art']",Alex Valentina,0
744065219859562496,appealingtonobody,text,"['graphic design', 'propaganda']",,0
744062654581260288,mw-537,text,"['video games', 'key art', 'black and white', 'graphic design', 'typography', '3d art', '2023']",Suicide Squad: Kill the Justice League Key Art by Rocksteady,0
744062421856141312,bhumble01,text,"['art', 'graphic design', 'findyourthing', 'black entrepreneurship', 'digital art', 'fashion', 'black women', 'black', 'design', 'black artists on tumblr', 'blackartists', 'melanin', 'melanin poppin', 'beautiful women', 'redbubble']",Motivational Success Slides,0
744062315755929600,plunkandboom,text,"['poster', 'type', 'graphic design']",,0
744062039039885312,plunkandboom,text,"['background', 'architecture', 'facade', 'graphic design', 'poster']",,0
744060708567793664,bhumble01,text,"['art', 'graphic design', 'black entrepreneurship', 'fashion', 'black', 'findyourthing', 'digital art', 'design', 'black artists on tumblr', 'black artist', 'black art', 'black women', 'love', 'lovers', 'black love']",Cuddle And Chill T Shirt,0
744073857496973312,nnaalluuaa,text,"['anime', '2000s', 'satoshi kon', 'paranoia agent', 'mousou dairinin', 'storyboard', 'storyboards', 'anime production material']",Satoshi Kon's detailed storyboards for Paranoia Agent (2004),0
744073742748090368,tryhardprogramming101,text,"['thanks', 'explanation point', 'for ruining your relationship with the  gamersupps pr team for our entertainment', 'other tags:', 'anime', 'segway']",gotta be one of the greatest sponsor segways ever,0
744073454418083840,anime-of-the-day,text,"['anime review', 'anime recommendation', 'anime', 'anime of the day', 'anime rec list', 'anime rec', '2023', ""I'm in Love with the Villainess"", 'Watashi no Oshi wa Akuyaku Reijou']",Anime of the day: I'm in Love with the Villainess,0
744073217340260352,rory-s,text,"['anime', 'idolish7', 'i7', 'アイナナ', 'anime aesthetic', 'music anime', 'manga', 'shojo', 'shojo anime', 'i7 trigger', 'idolish7 trigger', 'idolish seven', 'nanase riku', 'kujo tenn', 'izumi iori']",Fure Fure! Seishun Senka,0
744073214008934400,bozoswozo,text,"['anime', 'death note', 'death note fandom', 'kira death note', 'l lawilet', 'light yagami', 'ryuzaki', 'mello death note', 'misa death note', 'misa amane', 'it makes me depressed', 'what do i do now', 'Theres no point']",What on Gods green earth made me think that rewatching Death Note was going to be nostalgic and therapeutic.,0
744072597149548544,sansan9,text,"['tis time for torture princess', 'himesama goumon no jikan desu', 'vanilla peschutz', 'princess', 'anime']",,0
744072498644189184,sansan9,text,"['tis time for torture princess', 'himesama goumon no jikan desu', 'vanilla peschutz', 'anime']",,0
744072406203809792,sansan9,text,"['tis time for torture princess', 'himesama goumon no jikan desu', 'vanilla peschutz', 'princess', 'anime']",,0
744072397360136192,houseonthemoon,text,"['anime', 'naruto', 'Naruto a new beginning', 'H.M. Studios']",I had a small accident this weekend and broke my drawing  wrist and arm. The new release date of the comic is October 1 2024,0
744072172648169472,aianimegirl,text,"['ai anime', 'ai artwork', 'ai girl', 'anime', 'anime and manga', 'anime art', 'anime character', 'anime cosplay', 'anime drawing', 'anime fanart']",,0
744071986745131008,animemeetsculture,text,"['Anime', 'Animereview', 'Animereaction', 'Animetheory', 'Animenews', 'Animeanalysis', 'Animetrailer', 'Animemoments']",Chainsaw Man: A Hero or Horror? #shorts #anime #ChainsawMan,0
744071743242649600,dmdarius,text,"['Code Vein', 'bandai namco', 'soulslike', 'anime', 'berserker', 'melee', 'revenents', 'undead', 'difficult', '2019', 'Action', 'RPG', 'Role Playing Game', 'PC', 'Steam', 'Co-op', 'multiplayer', 'Go Shiina', 'Yuta Yamamoto', 'post-apocalypse', 'vampires', 'Loss', 'boss battles', 'youtube', 'letsplay', 'Youtube']","Jumbled as they are, I feel like I need to finish going through my memories. Sure, I won't get much out of them, but any upgrade...",0
744071682400075776,osakiiz,text,"['osakiiz ꫂ\xa0ၴႅၴ', '˗ˏˋ꒰ 🎬 ꒱ osakiiz icon set', 'anime', 'anime icon', 'anime icons', 'icon', 'icon set', 'icons', 'manga', 'manga icon', 'yugioh', 'yugioh icons', 'yugioh icon', 'yugioh arc v', 'arc v']","⟡ ruri kurosaki - yugioh arc-v 
like/reblog if you save/use",0
744071567774040064,vanillaly,text,"['anime fandom', 'anime art', 'anime and manga', 'animation', 'anime', 'manga art', 'manga panel', 'manga', 'mlp memes', 'funny memes', 'relatable memes', 'memes', 'meme', 'slice of life', 'sliceoflife', 'quotidien', 'cats']",Monday 4th March 2024,0
744071552854802433,sansan9,text,"['tis time for torture princess', 'himesama goumon no jikan desu', 'torture tortura', 'princess', 'anime']",,0
744073773346635776,animepopheart,text,"['frieren at the funeral', ""frieren: beyond journey's end"", 'frieren', 'kawaii', 'anime art', 'artist: でんでん']","★ 【でんでん】 「 乗ったれ！フリーレン 」 ☆
✔ republished w/permission
⊳ ⊳ follow me on twitter",0
744072273884037120,365-nature-life,text,"['flowers', '花', 'kawaii', 'language', 'flower', '日本語の勉強', '日本語勉強', '英語学習', '英語', '花言葉', '花屋']",,0
744071853022265344,pepperspoppies,text,"['cute', 'kawaii', '2000s', 'cyworld', 'sayclub', '2000s web', 'sayclub dolls', 'anime', 'pixel gif', 'pixel aesthetic', 'cute pixels', 'pixel art', 'pixel animation', 'pixel graphics', 'pixel illustration', 'pixel sprite', 'pixelated', '2000s internet', 'pompompurin', 'sanrio', 'hello kitty']",Pompompurin Cyworld Pixel gifs,0
744070113126416384,pika-flan,text,"['my upload', 'kawaii', 'cute', 'toys', 'sylvanian families', 'calico critters']",,0
744070057784754176,pastelartboy,text,"['art', 'artists on tumblr', 'kawaii', 'decora kei', 'digital artist', 'fairy kei', 'kidcore', 'rainbowcore', 'vtuber', 'emote artist', 'custom emote', 'digital art']",Working on emotes for twitch and discord.,0
744069643592925184,nerdydeerwinner,text,"['sexy asian women', 'kawaii', 'anime style', 'animeedit', 'digital art']",,0
744068163689447425,beatricealfbern,text,"['digital art', 'cat', 'cute cats', 'kawaii', 'cute', 'pastel', 'alfbernart']","Trying to learn how to draw cute things, as a person of detail it’s hard to simplify. Trying different styles I like and...",0
744067145744449536,samelbuenaonda,text,"['gacha club', 'LesGacha9331', 'Osita', 'Kawaii']",Natalia (Personaje de Les Gacha) en Ai Mirror,0
744066977426997248,yamuiro,text,"['animecore', 'kawaii', 'net art', 'digital art', 'anime art', 'goth', 'angelcore']",Mind you,0
744065220374364160,nerdydeerwinner,text,"['sexy asian women', 'kawaii', 'cosplay']",,0
744064996402675713,nerdydeerwinner,text,"['sexy asian women', 'kawaii', 'maid costume', 'maid', 'cosplay']",,0
744062091731795968,graycatcafe,text,"['vtuber', 'vtuber uprising', 'vtuberen', 'catgirl', 'kawaii', 'chicken sandwich', 'mac and cheese', 'food', 'foodie']",WE ARE BACK TO POSTING TIKTOKS! Is this a sandwich? how big a bite are you taking?,0
744061671706951680,carebearsandkawaiistuff76,text,"['sfw', 'kawaii', 'my art', 'my-art', 'homestuck', 'cute', 'artist on tumblr', 'hom3stuck', 'coloring', 'ibispaintx', 'ibis paint x', 'jade harley', 'homestuck jade harley', 'jade harley fanart', 'jade harley homestuck', 'silly!!!', 'silly!!', 'shes so silly', 'shes so cute', 'homestuck jade', 'jade harley kinnie', 'jade homestuck']",Yippee!! (☆^ー^☆),0
744059986860277760,bunnyesstuff,text,"['strawberry', 'kawaii', 'japan', 'cute', 'pink', 'simbols', 'soft simbols']",,0
744058275685941248,smol--minxy,text,"['gamergirl', 'model', 'alt girl', 'onlyf@nz', 'kawaii', '18+ only', 'egirl', 'sexy egirl', 'sexy tease', 'egirl aesthetic', 'adorable', 'masked girl', 'swimwear', 'sexy bikni', 'alt aesthetic', 'alternative girl', 'alternative']",What’s the most scandalous dare you’ve accepted?,0
744071879681359872,aiairoro,text,"['pastel', 'vtuber', 'oc', 'character design', 'food', 'macarons', 'pudding', 'purin', 'Crème caramel', 'プリン', 'flan', 'flan de leche', 'macaroon', 'macaron', 'macaroons', 'custard']","I originally wanted to base my design on these little Japanese プリン I found at an Asian grocery store, or crème caramel. My hair...",0
744071546892664832,deadprincezzz,text,"['algo random', 'gurokawaii', 'pastel', 'pink', 'cutecore', 'pink blog', 'oc', '☢️', 'No puede vivir sin pxndx']",Dibujillos👻,0
744070161646206976,polluteme-x-ai,text,"['ai art', 'bing image creator', 'bing ai', 'pastel', 'pink', 'glitter', 'sparkle', 'aesthetic', 'stars', 'planet']","Polluteme-x-ai (bing)
pastelcore rhapsody",0
744069610568024064,ryrylm,text,"['devil', 'life makeover styling', 'life makeover', 'pink aesthetic', 'pastel', 'cute', 'fashion']",Devilish beauty ❤️,0
744068962464186368,cindyglitters,text,"['pink', 'art', 'pastel', 'dog', 'doggo', 'pupper', 'chihuahua', 'shorthairedchihua']","✨🩷🐶Snooki the Short-haired Chihuahua🐶🩷✨
#dog #canine #chi #chihuahua #shorthairedchihuahua #doggo #pupper #art #painting #myart...",0
744068101082103808,pinkfairiesteaparty,text,"['pink', 'pinkcore', 'pink aesthetic', 'pastel', 'pastel aesthetic', 'Aesthetic', 'food', 'cooking', 'baking', 'sweet', 'dessert', 'delicious', 'cake', 'Wedding', 'wedding cake', 'cupcakes', 'Daisy', 'Pale']",,0
744061578018734080,pinkfairiesteaparty,text,"['pink', 'pinkcore', 'pink aesthetic', 'pastel', 'pastel aesthetic', 'Aesthetic', 'food', 'cooking', 'baking', 'sweet', 'dessert', 'delicious', 'cake', 'Wedding', 'wedding cake', 'petit four', 'petitfours', 'love', 'lovecore', 'heart', 'heartcore', 'Pale']",,0
744060614580813824,deathletterblues66,text,"['evanescence', 'fallen', 'fallen 21th anniversary', 'amy lee', 'pastel', 'portrait', 'my art', 'art', 'Spotify']","Happy Evanescence Day! 
Evanescence - Imaginary",0
744060043490656256,dreaming-hikikomori-boy,text,"['swimmer', 'swimmer jp', 'yumekawaii', 'kawaii aesthetic', 'pastel', 'kawaii']",,0
744055379553615872,polluteme-x-ai,text,"['ai art', 'bing image creator', 'bing ai', 'pink', 'pastel', 'glitter', 'sparkle', 'aesthetic']","Polluteme-x-ai (bing)
Sweet treetz",0
744048987286519808,snowmoonknittingetc,text,"['crochet', 'rainbow', 'crochetblr', 'blanket', 'pastel']","I'm working on a blanket. Hopefully, it will be ready by this summer.",0
744043709646110720,horrorland-net,text,"['pastel', 'pastel goth', 'nu goth', 'creepy cute', 'kawaii']",,0
744040075746312192,polluteme-x-ai,text,"['ai art', 'pink', 'pastel', 'sparkle', 'bing image creator', 'bing ai', 'unicorn', 'pony', 'cute', 'kidcore']","Polluteme-x-ai (bing)
Unique-orn",0
744029919205523456,ebrubektasoglu,text,"['pastel', 'gratis', 'rossmann', 'makyaj', 'makeup', 'makeup blogger', 'kozmetik', 'kozmetikürünleri', 'blogger', 'blog yazısı', 'blog yazarı', 'pembe', 'pink', 'allık', 'blush', 'kişisel bakım', 'kızıl saç', 'kırmızı saçlı kadın', 'lifestyle blog', 'new blog post', 'blog post', 'beauty blog', 'new blog', 'ankara', 'kişiselbakım', 'kişisel blog', 'saç', 'saç bakımı', 'saç bakim', 'ruj']",Show By Pastel Show Your Happiness Blush – 201 Cute – Ebru Bektaşoğlu,0
744025107295567872,nanmo-wakaran,text,"['stim', 'diamond painting', 'blue', 'pastel', 'purple', 'sparkly', '🌒 gifs', 'irl hands', 'trypo']",source,0
744037729579515904,authorphilip,text,"['photography', 'art', 'hipster', 'polaroid', 'california', 'film', 'color', 'photo', 'analog', 'sculpture', 'cemetery', 'angel', 'seraphim', 'cherub']",,0
744020333034684416,katrinahasclaws,photo,"['giphy', 'black and white', 'eyes', 'idk', 'hipster', 'hurricane', 'close', 'close your eyes', 'ms mr', 'what else..']",(via GIPHY),0
744002251496013824,hushedhippie,text,"['personal', 'hipster', 'hippie', 'boho', 'good vibes', 'hippie vibes', 'bohemian', 'happy', 'peaceful', 'peace', 'it’s all good', 'aesthetic', 'nature', 'earth', 'sunset', 'sky', 'palm tree', 'mountains', 'desert mountain']",Windy sunsets⛰️,0
743996913681121280,enchantedgardennature,text,"['new orleans', 'travel', 'travelgram', 'hipster', 'vintage', 'traveling', 'travel blog', 'travel photography', 'photography', 'street', 'street photography', 'horse']",,0
743965512848064512,underground-stars,text,"['vintage aesthetic', 'vintage photos', 'vintage', 'hipster aesthetic', 'hipster', 'grunge aesthetic', 'soft grunge', 'grunge', 'grunge blue', 'grunge moodboard', 'softcore', 'soft academia', 'soft aesthetic', 'pastel', 'blue sky', 'pale blue', 'light blue', 'blue moodboard', 'blue', 'pastel colors', 'pastel aesthetic', 'ferris wheel', '2000s core', 'aesthetic', 'aesthetic blue', 'photographers on tumblr', 'academia aesthetic', 'light academic aesthetic', 'light academia', 'light acadamia aesthetic']",support me!,0
743964678858883072,underground-stars,text,"['hipster', 'grunge', 'aesthetic', 'photographers on tumblr', 'hipster aesthetic', 'grunge aesthetic', 'alternative', 'alt', 'rustic', '90s aesthetic', 'alt aesthetic', 'vintage aesthetic', 'lounge', 'nightclub', 'underground', 'experimental', 'ambient', 'cover', 'rock', 'rock n roll', 'acoustic', 'bar', 'club', 'indie', 'indie aesthetic', 'club aesthetic', 'bar aesthetic', 'party aesthetic', 'vintage moodboard', 'vintage photos']",support me!,0
743948802886631424,authorphilip,text,"['photography', 'art', 'hipster', 'polaroid', 'california', 'film', 'color', 'photo', 'analog', 'pie', 'dessert', 'strawberry', 'strawberries', 'strawberry pie', 'food']",,0
743893719605002240,afterfuun,text,"['tron: ares', 'jared leto', 'indie', 'hipster', 'colors', 'colorful', 'words', 'my thoughts', '2025 film/movie', 'photography']","Our first look at TRON: ARES. I love the design, and selection of color !",0
743893149258317824,destiniedarko,text,"['grunge', 'photography', 'hipster', 'relatable', 'ootd', 'pale', 'grunge ootd', 'long hair', 'nude aesthetic', 'pale girl']",Boop 🖤🪞,0
743862418031230976,magicalvibration,text,"['boho', 'hippy', 'hippie', 'hipster', 'boho room', 'bedroom', 'interior design', 'vintage illustration', 'vintage', 'witch house', 'cottage core', 'cottagecore', 'cozy room', 'bedrooom', 'ghothic', 'gothic', 'witch', 'moodboard', 'aeshetic', 'blue', 'blue aesthetic', 'naturecore', 'nature', 'travel']",,0
743861182393434113,authorphilip,text,"['photography', 'art', 'hipster', 'nature', 'polaroid', 'california', 'film', 'color', 'photo', 'analog', 'photo project', 'instant photography', 'instant photo', 'Cala Lilly']",,0
743839302825508864,magicalvibration,text,"['boho', 'bohemian', 'hipster', 'pagansofinstagram', 'witchboard', 'green moodboard', 'sunset ocean', 'sunset', 'sea', 'retro aesthetic', 'green aesthetic', 'green witch', 'cozy mood', 'vintage moodboard', 'good morning', 'naturecore', 'landscapes', 'blue', 'vintage', 'witchyvibes', 'cottage vibes', 'positive mental attitude', 'gift', 'gif', 'love life', 'boho life', 'life motivation']",,0
743838126698627072,icangetsexualtoo1943,text,"['hipster', 'elvis depressedly']",Mickey Yr a Fuck Up,0
743827757711212544,destiniedarko,text,"['grunge', 'photography', 'hipster', 'relatable', 'ootd', 'pale', 'grunge ootd', 'long hair', 'nude aesthetic', 'pale girl', 'dagger']",Dagger earrings 🖤🗡️🗡️🗡️,0
743815559666450432,principiumindividuationis777,text,"['Cara Delevingne', 'Only Murders in the Building', 'abstract sculpture', 'art', 'hipster', 'bohemian', 'tattoo', 'television', 'cinematography']",,0
132410960207,iainsellar,photo,[],"Did this last week, cheers Lloyd! Contact The Black Lodge on 01275 848503 or mail 9theblacklodge@gmail.com to book in.",0
132197444614,samclarktattoos,photo,"['fkirons', 'starbritecolors']",The start of Jakes sleeve @hawson1994 @fkirons #fkirons @starbritecolors #starbritecolors,0
132098557372,philipyarnell,photo,"['baboon', 'blast over', 'tattoo', 'tattoos', 'philip yarnell', 'sangbleulondon']",- Healed,0
132029864206,illustratedgentleman,photo,"['tattoo', 'ladyhead', 'toughasnails', 'traditional', 'lady', 'coverup']",And a lovely lady/coverup  to keep him company! Thanks Laura. #lady #ladyhead #toughasnails #traditional #tattoo #coverup...,0
132029703571,theocculttattoo,photo,"['angrypenguin', 'tattoo', 'plaguemask', 'halloween', 'worthing', 'blackwork', 'plaguedoctor']",Plague Doctor by @adamdowningtattoo from his Halloween flash sheet. #plaguedoctor #plaguemask #angrypenguin #tattoo #blackwork...,0
131971154538,shonnyc-blog,photo,['hollywood'],October 30th @levirivoire @panchos_placas and myself will be doing $100 Halloween themed tattoos at @highseastattooparlor at...,0
131838863850,kingsavetattoo,photo,"['kingsavetattoo', 'bowery', 'skull', 'nice']","Aviator #Skull by Chuck ""Capri Sun"" Donoghue (@chuckdtattoos). Done at #kingsavetattoo #bowery on a #nice man from down under.",0
131813542833,kingfantastic,photo,[],"Struggled on a photo without any shine on this one. Based off the work of @scotthove , thank you Nick! Done @greenpointtattooco ...",0
131312991622,guendouglas,photo,"['tattoo', 'magicmoontattooneedles', 'magicmoonneedles', 'tattoos']",Heeeeey cutie.  Deets from today @magnumopustattoo  #tattoo #tattoos #magicmoonneedles #magicmoontattooneedles...,0
131183439023,kingfantastic,photo,[],Dylan got this little guy today. Thanks man!  (at Heart And Soul Tattoo),0
130776914095,guztattoos,photo,"['tattoos', 'notattoosdienaked', 'repntdn', 'handtattoos', 'imnotdyingnaked', 'ntdn']","Have you copped one of our #notattoosdienaked leather bracelets yet? 
$8 each, available in Rose or Skull design!
NO TATTOOS?...",0
130568169874,neildransfieldtattoo,photo,[],despair..........,0
130283621889,thisisthemaxwellmurder,photo,[],Waves,0
130163956087,littlejennsmall,photo,"['IFTTT', 'Instagram']",Thanks for letting me run wild with this idea Alaina. http://ift.tt/1O0CNHk,0
130142387919,neildransfieldtattoo,photo,[],Demons.......,0
744052246769172480,magicalvibration,text,"['witchy woman', 'witch', 'witchery', 'beginner witch', 'boho', 'witchy vibes', 'witchy', 'witches', 'spellwork', 'spells', 'creative inspiration', 'inspiration']",,0
744046766751612928,magicalvibration,text,"['country life', 'country living', 'country', 'boho', 'wildlife', 'interiordecor', 'interiors', 'homedecore', 'home', 'inspiration', 'naturecore', 'home design', 'country house', 'houses', 'creative inspiration']",,0
744042725052219392,dress-this-way,photo,"['relax', 'living rooms', 'TV', 'boho', 'boho chic', 'bohemian interiors', 'interior decorating']",See a Beautiful Modern Storybook Home: Post Hurricane Sandy |,0
744036429937754113,destroyedchild,text,"['grunge', 'boho', 'indie', 'photography', 'vintage', 'nature', 'travel', 'traveling', 'forest', 'explore', 'sunset', 'sun', 'trees', 'tree', 'sunrise', 'sunlight', 'sky', '35mm', 'film', 'naturecore', 'vsco', 'vscocam', 'photograph', 'my photo', 'original photographers']",,0
744036068347822080,boho-vibes,photo,"['lotus', 'flowers', 'nature', 'boho']",,0
744002251496013824,hushedhippie,text,"['personal', 'hipster', 'hippie', 'boho', 'good vibes', 'hippie vibes', 'bohemian', 'happy', 'peaceful', 'peace', 'it’s all good', 'aesthetic', 'nature', 'earth', 'sunset', 'sky', 'palm tree', 'mountains', 'desert mountain']",Windy sunsets⛰️,0
743980087419060224,qvspyyder,text,"['beautiful', 'qv', 'boho', 'beach']",,0
743969367946051584,magicalvibration,text,"['pinterest', 'boho', 'travel', 'pagan', 'nature', 'winter', 'green moodboard', 'green', 'photography', 'beauty', 'moodboard', 'naturescapes', 'natureexploration', 'naturecore', 'life']",Pinterest,0
743964739981508608,magicalvibration,text,"['bohemian', 'hippy', 'retro', 'vintage', 'boho', 'witchboard', 'witch', 'purple aesthetic', 'purple', 'interiordecor', 'home decor', 'decoration', 'decor', 'antique', 'interiors', 'vintage beauty', 'beauty', 'cottagecore', 'cottage witch', 'bedroom', 'witch decor', 'magick', 'alternative', 'gothcore', 'gothic', 'ghot', 'witchcraft', 'emocore', 'bohemian chic', 'vintage home decor']",,0
743963986713788416,magicalvibration,text,"['wiccablr', 'wicca', 'wiccan', 'boho', 'vintage', 'bohemien', 'hippy', 'witch moodboard', 'witch', 'witchcraft', 'witchy woman', 'magick', 'crafts', 'pagan', 'pagan community', 'witch community', 'grimoire']",Palle delle streghe: la loro storia e usi,0
743951950118371328,dress-this-way,photo,"['boho', 'boho chic', 'bohemian interiors', 'bedrooms', 'sleeping', 'interior decorating', 'cozy aesthetic']",See a Beautiful Modern Storybook Home: Post Hurricane Sandy |,0
743945457374527489,boho-vibes,photo,"['cats', 'animals', 'boho']",,0
743923772257681409,fashion-boots,text,"['_marieoliver_', 'Marie Olive', 'boho', 'bohemian', 'brown boots']",Marie Oliver Fall 2023,0
743866106890043392,fudgsicle-chula,text,"['natural living', 'hiking', 'camping', 'boho']",,0
743864881073291265,magicalvibration,text,"['purple aesthetic', 'clean moodboard', 'clean aesthetic', 'aeshetic', 'boho', 'hippy aesthetic']",Ashley,0
744069515165433856,80sgothicslut,text,"['alex babbles', 'witchy', 'pagan', 'stressfree', 'fleetwood mac', 'declutter the mind', 'blessed be']","✨Witchy baths, to recharge your energy, listening to fleetwood Mac just letting myself declutter the stress in my mind I’ll get...",0
744069292866289664,natashasmainblog,text,"['elvira', 'mistress of the dark', 'Halloween', 'witchy', 'witchigoth', 'goth', 'gothic queen', 'Halloween queen']",Elvira mistress of the dark 🕸️🕷️💜,0
744061325857161216,cultivateinnerbeauty,text,"['curators on tumblr', 'spirituality', 'evil eye', 'hippie', 'witchy']",,0
744055732995047424,vampireorchids,text,"['antique jewelry', 'jewlery', 'witchy', 'dark goddess', 'my upload', 'alt blog']",from victoria z rivers inc,0
744054782220746753,gracer87,text,"['tarotcommunity', 'witchy', 'paid readings', 'intuitive', 'tarot reading', 'intuitivereadings', 'tarot blog', 'tarot', 'reading', 'wiccan', 'witch', 'tarot readings', 'tarot cards', 'tarot reader', 'tarot community', 'tarot witch', 'etsy', 'etsyshop', 'etsypage', 'etsyseller', 'etsyfinds', 'artists on etsy', 'shopsmall', 'women', 'women business']",JoyannEverlastsTarot - Etsy,0
744049179519762432,kentnaturaltribrid,text,"['witchy vibes', 'witchy things', 'witchy', 'witches', 'season of the witch', 'witchy stuff', 'witchy items', 'jars of stones', 'Bluecore', 'Magic Mondays', 'Magical March', 'Mystical Mondays', 'mystical', 'magical seasons', 'Magic Mystical Mondays', 'spooky monday', 'Monday vibes', 'Monday March Mystical', 'Mystic and Magical Mondays', 'Magical hours', 'Magic hour', 'Magic', 'Mystical hours', 'Mystey Magic Mondays', 'Magic Mystical Mystery Mondays', 'Mystical Vibes', 'old world witches', 'Old  world vibes', 'old school season', 'old world style']","“I’ve seen you in the cemetery writing in your diary. Is that… is that supposed to be you moving on?” 
Still waiting on them to...",0
744046720716013568,kentnaturaltribrid,text,"['witchy vibes', 'witchy things', 'witchy', 'witches', 'season of the witch', 'witchy stuff', 'witchy items', 'witchcore', 'jars of stones', 'Jars project', 'diy witchy crafts', 'diy vibes', 'diy witchy']","“She’s been sleeping for 12 hours. That’s normal right?” 
All 8, and the 3 of course and still after that there’s stuff to do,...",0
